"","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"977","Femte akt",5,"Barselsstuen Komedie",39,"Scene 2",2,"Chiromanticus",NA,"Godt, så er det vel om magnetens kraft og virkning?",NA,"Barselsstuen",4,"(1724)"
"978","Femte akt",5,"Barselsstuen Komedie",40,"Scene 2",2,"Corfitz",NA,"Nej, nej, nej! Jeg vil vide om min hustru er mig tro eller ej.",NA,"Barselsstuen",4,"(1724)"
"979","Femte akt",5,"Barselsstuen Komedie",41,"Scene 2",2,"Chiromanticus",NA,"Haha, nu forstår jeg. Lad se jeres hånd. Hør, monsieur, jeg ser at hvis I ikke er hanrej, så burde I at være det.",NA,"Barselsstuen",4,"(1724)"
"980","Femte akt",5,"Barselsstuen Komedie",42,"Scene 2",2,"Chiromanticus",NA,NA,"(Går bort)","Barselsstuen",2,"(1724)"
"981","Femte akt",5,"Barselsstuen Komedie",43,"Scene 2",2,"Troels",NA,"Er det ikke som jeg siger, husbond? Jo mere man rører ved sådant, jo værre bli’r det. Mig synes det er bedst at husbond slår sig smukt til rolighed, thi han vinder intet andet dermed end bli’r udråbt i byen.",NA,"Barselsstuen",4,"(1724)"
"982","Femte akt",5,"Barselsstuen Komedie",44,"Scene 2",2,"Corfitz",NA,"Hold din mund! Hvis du følte i dit hjerte det som jeg føler, så talte du anderledes. Mit blod er så oprørt at jeg ikke kan komme i rolighed førend jeg hører nogen vished derom. Vil ikke lærde folk sige mig det, så skal spåkællinger. Spring straks efter gamle Gunild og bed hende komme til mig!",NA,"Barselsstuen",4,"(1724)"
"983","Femte akt",5,"Barselsstuen Komedie",45,"Scene 2",2,"Corfitz",NA,NA,"(Troels løber bort)","Barselsstuen",2,"(1724)"
"984","Femte akt",5,"Barselsstuen Komedie",46,"Scene 2",2,"Corfitz",NA,"Ak himmel! Jeg må gribe til de midler som jeg tilforn har fordømt. Men hvad gør ikke sorg? Hvad gør ikke passioner? Hvad gør ikke jalousi? Jeg må først have nogen vished om min kones utroskab, og når jeg har vished, skal jeg bevæbne mig mod hende med lands lov og ret, og om det ikke vil hjælpe, skal jeg pakke mine sager sammen og rejse herfra. Så må hun siden bruge så mange unge karle som hende lyster. Men der ser jeg spåkvinden.",NA,"Barselsstuen",4,"(1724)"
"985","Femte akt",5,"Barselsstuen Komedie",1,"Scene 3",3,NA,NA,NA,"Corfitz, Gunild","Barselsstuen",1,"(1724)"
"986","Femte akt",5,"Barselsstuen Komedie",2,"Scene 3",3,"Corfitz",NA,"Hør, min kære Gunild, jeg har gjort dig umage at komme hid i dag for at vide noget som ligger mig på hjertet.",NA,"Barselsstuen",4,"(1724)"
"987","Femte akt",5,"Barselsstuen Komedie",3,"Scene 3",3,"Gunild",NA,"Hvad er din begæring? Vil du at jeg skal slå øjet ud på nogen, så koster det 6 skilling. Jeg ta’r kun lidt, derfor har jeg des mere næring.",NA,"Barselsstuen",4,"(1724)"
"988","Femte akt",5,"Barselsstuen Komedie",4,"Scene 3",3,"Corfitz",NA,"Nej, Gunild, jeg har min kone mistænkt for utroskab. Du skal fly mig at vide hvorledes det hænger sammen.",NA,"Barselsstuen",4,"(1724)"
"989","Femte akt",5,"Barselsstuen Komedie",5,"Scene 3",3,"Gunild",NA,"Du er måske bange at du er hanrej? Lad mig beskue dit ansigt. Ja, far, du ser ud til alle hånde. Jeg skal straks skaffe dig det at vide. Sæt dig ned på en stol og tag din hat af.",NA,"Barselsstuen",4,"(1724)"
"990","Femte akt",5,"Barselsstuen Komedie",6,"Scene 3",3,"Gunild",NA,NA,"(Han sætter sig ned, og hun begynder at måle ham, nu på armene, nu på ryggen, nu i ansigtet, og endelig sætter ham en machine på hovedet med to horn)","Barselsstuen",2,"(1724)"
"991","Femte akt",5,"Barselsstuen Komedie",7,"Scene 3",3,"Gunild",NA,"Sid nu stille, far, til jeg kommer tilbage. Jeg må lidt til side først og tale med min kat.",NA,"Barselsstuen",4,"(1724)"
"992","Femte akt",5,"Barselsstuen Komedie",8,"Scene 3",3,"Gunild",NA,NA,"(Hun bliver borte)","Barselsstuen",2,"(1724)"
"993","Femte akt",5,"Barselsstuen Komedie",9,"Scene 3",3,"En pige","(kommer ind)",NA,NA,"Barselsstuen",3,"(1724)"
"994","Femte akt",5,"Barselsstuen Komedie",10,"Scene 3",3,"En pige",NA,"Vil husbond komme lidt ind, nu er madamen alene. Aaah, aaah! Hvad er det jeg ser?",NA,"Barselsstuen",4,"(1724)"
"995","Femte akt",5,"Barselsstuen Komedie",11,"Scene 3",3,"En anden pige",NA,"Hvad var det for råben? Aaah, aaah, aaah! Hvad er det som jeg ser?",NA,"Barselsstuen",4,"(1724)"
"996","Femte akt",5,"Barselsstuen Komedie",12,"Scene 3",3,NA,NA,NA,"(De løber begge)","Barselsstuen",1,"(1724)"
"997","Femte akt",5,"Barselsstuen Komedie",13,"Scene 3",3,"Corfitz",NA,"Jeg tror fanden rider disse tøser. Mon de så noget spøgelse eller gejst? Jeg ved jo at jeg ikke kan skræmme folk. Jeg bilder mig ind at gamle Gunild ved sine kunster har alt jaget en skræk ind i huset. Ja, godt nok til jer, I tøjter! Det er kun en begyndelse, I skal straks få mere at vide. De kællinger kan dog mere end fadervor. Men hvor mon hun bliver henne så længe? Det skal være mig en glæde om jeg kan få hævn over min kone og mine utro tjenestefolk. Ha ha ha! Begyndelsen er allerede god nok.",NA,"Barselsstuen",4,"(1724)"
"998","Femte akt",5,"Barselsstuen Komedie",14,"Scene 3",3,"Troels","(kommer ind)",NA,NA,"Barselsstuen",3,"(1724)"
"999","Femte akt",5,"Barselsstuen Komedie",15,"Scene 3",3,"Troels",NA,"Nu, husbond, kom kællingen? Aaah, aaah!",NA,"Barselsstuen",4,"(1724)"
"1000","Femte akt",5,"Barselsstuen Komedie",16,"Scene 3",3,"Troels",NA,NA,"(Han slår kors for sig, falder på knæ og læser højt dedikationen i en bønnebog og titlen)","Barselsstuen",2,"(1724)"
"1001","Femte akt",5,"Barselsstuen Komedie",17,"Scene 3",3,"Troels",NA,"“Åndelige bønner skrevet til trøst og husvalelse, trykte i København hos Matthias Godiche og findes hos ham til købs.”",NA,"Barselsstuen",4,"(1724)"
"1002","Femte akt",5,"Barselsstuen Komedie",18,"Scene 3",3,"Corfitz","(rejser sig)",NA,NA,"Barselsstuen",3,"(1724)"
"1003","Femte akt",5,"Barselsstuen Komedie",19,"Scene 3",3,"Corfitz",NA,"Hvad pokker går af drengen?",NA,"Barselsstuen",4,"(1724)"
"1004","Femte akt",5,"Barselsstuen Komedie",20,"Scene 3",3,"Troels",NA,"Aaah, aaah!",NA,"Barselsstuen",4,"(1724)"
"1005","Femte akt",5,"Barselsstuen Komedie",21,"Scene 3",3,"Troels",NA,NA,"(Læser videre dedikationen og siger:)","Barselsstuen",2,"(1724)"
"1006","Femte akt",5,"Barselsstuen Komedie",22,"Scene 3",3,"Troels",NA,"“ Ærlige og velbyrdige Peder S. Kram, rigens admiral, min højgunstige patron og velynder.”",NA,"Barselsstuen",4,"(1724)"
"1007","Femte akt",5,"Barselsstuen Komedie",23,"Scene 3",3,"Corfitz",NA,"Er du gal, dreng?",NA,"Barselsstuen",4,"(1724)"
"1008","Femte akt",5,"Barselsstuen Komedie",24,"Scene 3",3,"Troels",NA,"Aaah, aaah! “Jeg understår mig, højgunstige herre, at dedicere ham dette ringe skrift.” Aaah, aaah, aaah!",NA,"Barselsstuen",4,"(1724)"
"1009","Femte akt",5,"Barselsstuen Komedie",25,"Scene 3",3,"Corfitz",NA,"Kender du ikke din husbond, Troels?",NA,"Barselsstuen",4,"(1724)"
"1010","Femte akt",5,"Barselsstuen Komedie",26,"Scene 3",3,"Troels",NA,"Ak, husbond, er det jer? Jeg tænkte I var Lucifer.",NA,"Barselsstuen",4,"(1724)"
"1011","Femte akt",5,"Barselsstuen Komedie",28,"Scene 3",3,"Troels",NA,"Vil husbond behage at se sig i dette lille spejl?",NA,"Barselsstuen",4,"(1724)"
"1012","Femte akt",5,"Barselsstuen Komedie",29,"Scene 3",3,"Corfitz",NA,"Ak himmel! Hvor har den forbandede kælling redet mig til og drevet spot med mig!",NA,"Barselsstuen",4,"(1724)"
"1013","Femte akt",5,"Barselsstuen Komedie",30,"Scene 3",3,"Troels",NA,"Ja, ja, husbond. Derfor hav ikke mere med stjernekiggere og spåkællinger at bestille. Konsulér hellere brave folk som har hjemme på jorden, thi de andre er enten gale eller maliciøske. Eller lad det rent blive og slå jer til rolighed.",NA,"Barselsstuen",4,"(1724)"
"1014","Femte akt",5,"Barselsstuen Komedie",31,"Scene 3",3,"Corfitz",NA,"Ikke, ikke! Jeg går ikke til sengs førend jeg har gjort noget ved disse sager. Jeg må hen og tale med en advokat.",NA,"Barselsstuen",4,"(1724)"
"1015","Femte akt",5,"Barselsstuen Komedie",32,"Scene 3",3,"Troels",NA,"Giv jer ikke i færd med advokater førend I har spurgt andre fornuftige mænd til råds, nemlig om det er en sag som I kan komme for retten med. Se, der kommer Per Iversen! Det er en lærd mand, han gør mesten alle brudevers her i byen. Spørg ham om han holder sådant rådeligt, thi advokater råder altid til processer.",NA,"Barselsstuen",4,"(1724)"
"1016","Femte akt",5,"Barselsstuen Komedie",1,"Scene 4",4,NA,NA,NA,"Corfitz, Troels, poeten","Barselsstuen",1,"(1724)"
"1017","Femte akt",5,"Barselsstuen Komedie",2,"Scene 4",4,NA,NA,NA,"(Poeten går og spadserer frem og tilbage med sit blotte hoved)","Barselsstuen",1,"(1724)"
"1018","Femte akt",5,"Barselsstuen Komedie",3,"Scene 4",4,"Corfitz",NA,"Ak, hr. magister, jeg ville gerne rådføre mig med ham i noget.",NA,"Barselsstuen",4,"(1724)"
"1019","Femte akt",5,"Barselsstuen Komedie",4,"Scene 4",4,NA,NA,NA,"(Poeten giver ham en ørefigen)","Barselsstuen",1,"(1724)"
"1020","Femte akt",5,"Barselsstuen Komedie",5,"Scene 4",4,"Corfitz",NA,"Hvorfor slår I mig?",NA,"Barselsstuen",4,"(1724)"
"1021","Femte akt",5,"Barselsstuen Komedie",6,"Scene 4",4,"Poeten",NA,"Gak fanden i vold! Nu er jeg fra mine koncepter. Lad se:",NA,"Barselsstuen",4,"(1724)"
"1022","Femte akt",5,"Barselsstuen Komedie",7,"Scene 4",4,"Poeten",NA,"Aurora åbnede sin purpurfarved’ dør ...
",NA,"Barselsstuen",5,"(1724)"
"1023","Femte akt",5,"Barselsstuen Komedie",8,"Scene 4",4,"Poeten",NA,"Nu mistede jeg et rim derover som jeg havde på det ord dør.",NA,"Barselsstuen",4,"(1724)"
"1024","Femte akt",5,"Barselsstuen Komedie",9,"Scene 4",4,"Troels",NA,"Kan hr. magister ikke bruge det ord smør? Som for eksempel:",NA,"Barselsstuen",4,"(1724)"
"1025","Femte akt",5,"Barselsstuen Komedie",10,"Scene 4",4,"Troels",NA,"Aurora åbnede sin purpurfarved’ dør
og åd til frokost brød, som dyppet var i smør.
",NA,"Barselsstuen",5,"(1724)"
"1026","Femte akt",5,"Barselsstuen Komedie",11,"Scene 4",4,"Troels",NA,"Det faldt mig så ind i en hast hvorvel jeg har aldrig gjort vers tilforn.",NA,"Barselsstuen",4,"(1724)"
"1027","Femte akt",5,"Barselsstuen Komedie",12,"Scene 4",4,"Poeten",NA,"Ikke det? Jeg tror dog at du kunne blive poet. Hvad er dit navn?",NA,"Barselsstuen",4,"(1724)"
"1028","Femte akt",5,"Barselsstuen Komedie",13,"Scene 4",4,"Troels",NA,"Jeg hedder Troels.",NA,"Barselsstuen",4,"(1724)"
"1029","Femte akt",5,"Barselsstuen Komedie",14,"Scene 4",4,"Poeten",NA,"Det er et ulyksaligt og urimeligt navn i poesien, thi der er ikke et eneste dansk ord som rimer sig til Troels.",NA,"Barselsstuen",4,"(1724)"
"1030","Femte akt",5,"Barselsstuen Komedie",15,"Scene 4",4,"Troels",NA,"Jo mænd, man kan sige: gå til stols.",NA,"Barselsstuen",4,"(1724)"
"1031","Femte akt",5,"Barselsstuen Komedie",16,"Scene 4",4,"Poeten",NA,"Ha ha ha! Den dreng har god fantasi.",NA,"Barselsstuen",4,"(1724)"
"1032","Femte akt",5,"Barselsstuen Komedie",17,"Scene 4",4,"Troels","(sagte)",NA,NA,"Barselsstuen",3,"(1724)"
"1033","Femte akt",5,"Barselsstuen Komedie",18,"Scene 4",4,"Troels",NA,"Du må selv være en fantast.",NA,"Barselsstuen",4,"(1724)"
"1034","Femte akt",5,"Barselsstuen Komedie",19,"Scene 4",4,"Poeten",NA,"Men hvad er Deres begæring ellers?",NA,"Barselsstuen",4,"(1724)"
"1035","Femte akt",5,"Barselsstuen Komedie",20,"Scene 4",4,"Corfitz",NA,"Jeg vil spørge min herre til råds om en ting førend jeg går til advokater. Jeg har min hustru mistænkt for utroskab. Jeg kan overbevise hende at hun har skjult unge fremmede karle hos sig i sovekammeret, og nu ville jeg vide om ...",NA,"Barselsstuen",4,"(1724)"
"1036","Femte akt",5,"Barselsstuen Komedie",21,"Scene 4",4,"Poeten",NA,"Vil monsieur have udført den historie i heroiske vers, så koster det 8 mark.",NA,"Barselsstuen",4,"(1724)"
"1037","Femte akt",5,"Barselsstuen Komedie",22,"Scene 4",4,"Corfitz",NA,"Ak, nej, hr. magister, det er ikke min mening, jeg ville kun ...",NA,"Barselsstuen",4,"(1724)"
"1038","Femte akt",5,"Barselsstuen Komedie",23,"Scene 4",4,"Poeten",NA,"Ja, monsieur, jeg forstår nok; I vil måske have den i sapfiske vers, men så koster det dobbelt.",NA,"Barselsstuen",4,"(1724)"
"1039","Femte akt",5,"Barselsstuen Komedie",24,"Scene 4",4,"Corfitz",NA,"Jeg vil ingen vers have, monsieur, jeg vil kun spørge ...",NA,"Barselsstuen",4,"(1724)"
"1040","Femte akt",5,"Barselsstuen Komedie",25,"Scene 4",4,"Poeten",NA,"Sådan historie må være på vers, monsieur. Det klinger jo ganske intet på solut stil. Hvad er ellers hans navn, monsieur?",NA,"Barselsstuen",4,"(1724)"
"1041","Femte akt",5,"Barselsstuen Komedie",26,"Scene 4",4,"Corfitz",NA,"Jeg hedder Corfitz.",NA,"Barselsstuen",4,"(1724)"
"1042","Femte akt",5,"Barselsstuen Komedie",27,"Scene 4",4,"Poeten",NA,"Ha ha ha!",NA,"Barselsstuen",4,"(1724)"
"1043","Femte akt",5,"Barselsstuen Komedie",28,"Scene 4",4,"Corfitz",NA,"Jeg ved det er jo et ærligt navn.",NA,"Barselsstuen",4,"(1724)"
"1044","Femte akt",5,"Barselsstuen Komedie",29,"Scene 4",4,"Poeten",NA,"Ha ha ha! Corfitz, på latin cornificius. Ha ha ha! Jeg vil min tro gøre et vers over ham for slet intet, alene for navnets skyld. Ha ha ha!",NA,"Barselsstuen",4,"(1724)"
"1045","Femte akt",5,"Barselsstuen Komedie",30,"Scene 4",4,"Poeten",NA,NA,"(Går ud)","Barselsstuen",2,"(1724)"
"1046","Femte akt",5,"Barselsstuen Komedie",1,"Scene 5",5,NA,NA,NA,"Corfitz, Troels, 2 advokater","Barselsstuen",1,"(1724)"
"1047","Femte akt",5,"Barselsstuen Komedie",2,"Scene 5",5,"1. advokat",NA,"I stod og talte for retten, hr. kollega, mod jeres bedre vidende.",NA,"Barselsstuen",4,"(1724)"
"1048","Femte akt",5,"Barselsstuen Komedie",3,"Scene 5",5,"2. advokat",NA,"I gør mig uret, jeg har aldrig taget nogen uretfærdig sag an min livstid.",NA,"Barselsstuen",4,"(1724)"
"1049","Femte akt",5,"Barselsstuen Komedie",4,"Scene 5",5,"1. advokat",NA,"Denne var i det ringeste uretfærdig som I førte mod mig i dag.",NA,"Barselsstuen",4,"(1724)"
"1050","Femte akt",5,"Barselsstuen Komedie",5,"Scene 5",5,"2. advokat",NA,"Hvor kan I regne det for hævd hvor der ikke er bonæ fidei possessio? Er der ingen bonæ fidei possessio, så kan der ej heller blive præscriptio.",NA,"Barselsstuen",4,"(1724)"
"1051","Femte akt",5,"Barselsstuen Komedie",6,"Scene 5",5,"1. advokat",NA,"Hvem siger det at der er ingen bonæ fidei possessio?",NA,"Barselsstuen",4,"(1724)"
"1052","Femte akt",5,"Barselsstuen Komedie",7,"Scene 5",5,"2. advokat",NA,"Det siger jeg, det siger Justinianus, det siger Molinæus, Cujacius, Grotius og andre.",NA,"Barselsstuen",4,"(1724)"
"1053","Femte akt",5,"Barselsstuen Komedie",8,"Scene 5",5,"1. advokat",NA,"Jeg var tilfreds Alexander Magnus sagde det, så er det ret som jeg siger.",NA,"Barselsstuen",4,"(1724)"
"1054","Femte akt",5,"Barselsstuen Komedie",9,"Scene 5",5,"2. advokat",NA,"Hvad siger ikke Vasquius? Usucapio non habet locum inter duos diversorum regum ac populorum subditos.",NA,"Barselsstuen",4,"(1724)"
"1055","Femte akt",5,"Barselsstuen Komedie",10,"Scene 5",5,"1. advokat",NA,"Ja, Vasquius! Det er en fed karl at citere.",NA,"Barselsstuen",4,"(1724)"
"1056","Femte akt",5,"Barselsstuen Komedie",11,"Scene 5",5,"2. advokat",NA,"Hvad har I på Vasquius at sige?",NA,"Barselsstuen",4,"(1724)"
"1057","Femte akt",5,"Barselsstuen Komedie",12,"Scene 5",5,"Troels",NA,"Jeg hører de trættes om en vaskerske; hun må være køn eftersom de er så hidsige.",NA,"Barselsstuen",4,"(1724)"
"1058","Femte akt",5,"Barselsstuen Komedie",13,"Scene 5",5,"1. advokat",NA,"Jeg har ikke andet på ham at sige end han var en nar.",NA,"Barselsstuen",4,"(1724)"
"1059","Femte akt",5,"Barselsstuen Komedie",14,"Scene 5",5,"2. advokat",NA,"I var ikke værd at kysse Vasquius med permission ...",NA,"Barselsstuen",4,"(1724)"
"1060","Femte akt",5,"Barselsstuen Komedie",15,"Scene 5",5,"Troels",NA,"Gættede jeg ikke ret at det var en vaskerkone!",NA,"Barselsstuen",4,"(1724)"
"1061","Femte akt",5,"Barselsstuen Komedie",16,"Scene 5",5,"1. advokat",NA,"Gid fanden kysse både jer og Vasquius dér I mener.",NA,"Barselsstuen",4,"(1724)"
"1062","Femte akt",5,"Barselsstuen Komedie",17,"Scene 5",5,"Troels",NA,"Jeg siger min tro det samme; hun måtte være så køn som hun være ville.",NA,"Barselsstuen",4,"(1724)"
"1063","Femte akt",5,"Barselsstuen Komedie",18,"Scene 5",5,"2. advokat",NA,"Har I vel gået Vasquium nogen tid igennem?",NA,"Barselsstuen",4,"(1724)"
"1064","Femte akt",5,"Barselsstuen Komedie",19,"Scene 5",5,"1. advokat",NA,"Vel 10 gange.",NA,"Barselsstuen",4,"(1724)"
"1065","Femte akt",5,"Barselsstuen Komedie",20,"Scene 5",5,"2. advokat",NA,"Og jeg vel 20 gange.",NA,"Barselsstuen",4,"(1724)"
"1066","Femte akt",5,"Barselsstuen Komedie",21,"Scene 5",5,"Troels",NA,"Så er hun mare i mine tanker ikke jomfru længere.",NA,"Barselsstuen",4,"(1724)"
"1067","Femte akt",5,"Barselsstuen Komedie",22,"Scene 5",5,"2. advokat",NA,"I må være en dum djævel der ingen smag finder deri.",NA,"Barselsstuen",4,"(1724)"
"1068","Femte akt",5,"Barselsstuen Komedie",23,"Scene 5",5,"1. advokat",NA,"Og ikke burde I være advokat der smag finder deri.",NA,"Barselsstuen",4,"(1724)"
"1069","Femte akt",5,"Barselsstuen Komedie",24,"Scene 5",5,"Troels",NA,"Haha, nu ved jeg hvorledes man skal studere til at blive advokat.",NA,"Barselsstuen",4,"(1724)"
"1070","Femte akt",5,"Barselsstuen Komedie",25,"Scene 5",5,"2. advokat",NA,"Monsieur, det er bekendt at I er en idiot.",NA,"Barselsstuen",4,"(1724)"
"1071","Femte akt",5,"Barselsstuen Komedie",26,"Scene 5",5,NA,NA,NA,"(De får hinanden i håret)","Barselsstuen",1,"(1724)"
"1072","Femte akt",5,"Barselsstuen Komedie",27,"Scene 5",5,"Troels","(skiller dem ad og siger:)",NA,NA,"Barselsstuen",3,"(1724)"
"1073","Femte akt",5,"Barselsstuen Komedie",28,"Scene 5",5,"Troels",NA,"Ej, monsiørs, det er jo skam at slige lærde folk som I er, skal slås for en lumpen vaskerkones skyld. Men I gode mænd, I kommer ret belejligt. Min husbond har en vigtig sag at betro en af jer som er den bedste.",NA,"Barselsstuen",4,"(1724)"
"1074","Femte akt",5,"Barselsstuen Komedie",29,"Scene 5",5,"Den 1. advokat","(rykker manden til side)",NA,NA,"Barselsstuen",3,"(1724)"
"1075","Femte akt",5,"Barselsstuen Komedie",30,"Scene 5",5,"Den 1. advokat",NA,"Monsieur, tag mig! Jeg har vundet i år over 24 sager som ingen anden kunne have vundet.",NA,"Barselsstuen",4,"(1724)"
"1076","Femte akt",5,"Barselsstuen Komedie",31,"Scene 5",5,"2. advokat","(rykker ham til sig)",NA,NA,"Barselsstuen",3,"(1724)"
"1077","Femte akt",5,"Barselsstuen Komedie",32,"Scene 5",5,"2. advokat",NA,"Monsieur, tag mig hellere! Den anden er en sinke. Jeg vandt en sag i går som alle mennesker kunne tage og føle på at den var uretfærdig.",NA,"Barselsstuen",4,"(1724)"
"1078","Femte akt",5,"Barselsstuen Komedie",33,"Scene 5",5,"1. advokat","(rykker ham til sig igen)",NA,NA,"Barselsstuen",3,"(1724)"
"1079","Femte akt",5,"Barselsstuen Komedie",34,"Scene 5",5,"1. advokat",NA,"Monsieur, den anden er kun en tingstud, men jeg har studeret mine jura i fire år i Rostock.",NA,"Barselsstuen",4,"(1724)"
"1080","Femte akt",5,"Barselsstuen Komedie",35,"Scene 5",5,"2. advokat",NA,"Monsieur, jeres sag må være så gal som den være vil, så skal jeg føre den ud som en ærlig mand.",NA,"Barselsstuen",4,"(1724)"
"1081","Femte akt",5,"Barselsstuen Komedie",36,"Scene 5",5,"1. advokat",NA,"Hvis I ikke ta’r mig, så kommer I til at fortryde det.",NA,"Barselsstuen",4,"(1724)"
"1082","Femte akt",5,"Barselsstuen Komedie",37,"Scene 5",5,"2. advokat",NA,"Monsieur, jeg kan forvende hvilken sag jeg vil, ved subtile distinktioner og kan forsvare hvilken ting jeg vil, på tvende måder.",NA,"Barselsstuen",4,"(1724)"
"1083","Femte akt",5,"Barselsstuen Komedie",38,"Scene 5",5,"1. advokat",NA,"Monsieur, jeg er en af de stærkeste her i byen i formaliteter.",NA,"Barselsstuen",4,"(1724)"
"1084","Femte akt",5,"Barselsstuen Komedie",39,"Scene 5",5,NA,NA,NA,"(Corfitz vil slide sig løs, de løber efter ham, trækker ham 6 gange, én til en side, én til en anden side, og hvisker ham i øret, hvorudover han omsider råber “Gevalt!”, og en officer kommer ind til hjælp, som driver advokaterne bort)","Barselsstuen",1,"(1724)"
"1085","Femte akt",5,"Barselsstuen Komedie",1,"Scene 6",6,NA,NA,NA,"Corfitz, Troels, officeren","Barselsstuen",1,"(1724)"
"1086","Femte akt",5,"Barselsstuen Komedie",2,"Scene 6",6,"Corfitz",NA,"Ak, min herre, jeg er ham højlig forbunden. Dersom han ikke var kommet mig til hjælp, havde de virkelig taget livet af mig.",NA,"Barselsstuen",4,"(1724)"
"1087","Femte akt",5,"Barselsstuen Komedie",3,"Scene 6",6,"Officeren",NA,"Det er mig kært at jeg kan tjene godtfolk. Men hvad havde disse advokater udestående med ham?",NA,"Barselsstuen",4,"(1724)"
"1088","Femte akt",5,"Barselsstuen Komedie",4,"Scene 6",6,"Troels",NA,"Nu skal man nok se at han også åbenbarer ham sin sag.",NA,"Barselsstuen",4,"(1724)"
"1089","Femte akt",5,"Barselsstuen Komedie",5,"Scene 6",6,"Corfitz",NA,"Min herre, jeg er en ærlig borgermand her i byen som har gået meget ondt igennem og kunnet skikke mig i alting indtil denne tid. Men nu på min gamle alder har jeg fået en hussorg, hvilken således har nedslaget mig at jeg er ked af mit liv. Med ét ord at sige: Jeg har en hustru der søger fremmede guder, hvor for jeg vil føre proces med hende og til den ende ville rådføre mig med disse advokater, hvilke i steden for at give mig råd sloges med hinanden som glubske ulve og trækkedes om mig ikke anderledes end om et rov eller bytte som var faldet dem i hænderne.",NA,"Barselsstuen",4,"(1724)"
